User ID : 331751255 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871523558501044226, User Location : 「月がきれい」製作委員会, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/1eO2sfqtcE
User ID : 143346942 , Lattitute : 1.35694412, Longitute : 103.98899307, Tweet Number : 871522164285071361, User Location : 日本 東京都, Tweet Status : I'm at シンガポール・チャンギ国際空港 - @changiairport in Singapore https://t.co/AsbkiJ6ukC https://t.co/jrr3duY9XJ
User ID : 2905087724 , Lattitute : 31.80122976, Longitute : 130.71588422, Tweet Number : 871521786738900992, User Location : かごしまけん　きりしまし。, Tweet Status : I'm at 鹿児島空港 in 霧島市, 鹿児島県 https://t.co/yxInyldzDY
User ID : 618595378 , Lattitute : 35.15337202, Longitute : 138.72890353, Tweet Number : 871520040260128768, User Location : 尾張美濃の境界, Tweet Status : I'm at 新幹線 富士山ビューポイント in 富士市, 静岡県 https://t.co/58aph7WfrB
User ID : 83024007 , Lattitute : 34.8600223, Longitute : 136.81606376, Tweet Number : 871516554558676997, User Location : 愛知県常滑市, Tweet Status : I'm at 中部国際空港駅 in Tokoname, Aichi https://t.co/n4Qc3Bkazg
User ID : 1630995254 , Lattitute : 38.25988806, Longitute : 140.8818566, Tweet Number : 871516037384212481, User Location : 中野←→八木山青葉山, Tweet Status : I'm at JR仙台駅 新幹線ホーム in 仙台市, 宮城県 https://t.co/cMEqrhyVj0
User ID : 17211224 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871515717526593536, User Location : Osaka/Kanagawa, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/26PmEyC7Af
User ID : 1476760520 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871512965090037761, User Location : 佐賀 鳥栖市, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 w/ @aurinrin_ https://t.co/10Ce32NZmS
User ID : 277403066 , Lattitute : 13.69240975, Longitute : 100.75035608, Tweet Number : 871512713586987009, User Location : ∞ミステリーwith慧, Tweet Status : I'm at スワンナプーム空港 in Bang Phli, Samut Prakan w/ @nisantatar https://t.co/wBWBpIumot
User ID : 180770918 , Lattitute : 35.68093543, Longitute : 139.7676964, Tweet Number : 871511570991460352, User Location : ２階, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/NrWZJdbMgM
User ID : 827797375552876544 , Lattitute : 34.85968534, Longitute : 136.81491935, Tweet Number : 871510818671742976, User Location : 梅昆布, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/vlUjmRhJxV
User ID : 439926309 , Lattitute : 36.23239107, Longitute : 140.42159849, Tweet Number : 871510435056558081, User Location : 茨城県鉾田市, Tweet Status : I'm at 茨城空港北IC in 茨城町, 茨城県 https://t.co/N4Ovmm1sq5
User ID : 330292303 , Lattitute : 33.59014, Longitute : 130.420693, Tweet Number : 871508974864039936, User Location : , Tweet Status : I'm at 山陽・九州新幹線 博多駅 in Fukuoka, 福岡県 https://t.co/k1XK4TVL5k
User ID : 1376873455 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871506701509435392, User Location : , Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/S0YmdarLu5
User ID : 114997768 , Lattitute : 38.25988806, Longitute : 140.8818566, Tweet Number : 871505685896450048, User Location : Sendai, Tweet Status : I'm at JR仙台駅 新幹線ホーム in 仙台市, 宮城県 https://t.co/kxuJVfPtAt
User ID : 268825627 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871504500347023362, User Location : , Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/4sHvqqdD7Q
User ID : 14634388 , Lattitute : 25.08096012, Longitute : 121.23681205, Tweet Number : 871503572290220032, User Location : Taipei, Taiwan, Tweet Status : I'm at 台湾桃園国際空港 in 桃園縣, 臺灣 https://t.co/YtAFxqLfIC
User ID : 2172298699 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871503109440364545, User Location : , Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/TIHURlEORt
User ID : 56264163 , Lattitute : 35.17010155, Longitute : 136.88141361, Tweet Number : 871499641346564096, User Location : 桜高軽音部, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/C75zTb2Wd0
User ID : 1615139275 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871498544322138112, User Location : じゃぱん, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/qAuYUyIrDd
User ID : 119256780 , Lattitute : 35.68093543, Longitute : 139.7676964, Tweet Number : 871497731268849664, User Location : 栃木県 那須塩原市, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/yQpb1cCg8Z
User ID : 5208841 , Lattitute : 1.35694412, Longitute : 103.98899307, Tweet Number : 871497490075406337, User Location : sendai miyagi, japan, Tweet Status : I'm at シンガポール・チャンギ国際空港 - @changiairport in Singapore https://t.co/HWr6fEAVqF
User ID : 713716788064747520 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871497242649255936, User Location : 日本 福岡, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/6hfVmMqGlo
User ID : 162706192 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871495557621063680, User Location : Fukuoka, JPN, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/uINGOCVMdq
User ID : 91766237 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871495462167093248, User Location : ナーバリア, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/se6zjEOSE7
User ID : 3276839887 , Lattitute : 34.85968534, Longitute : 136.81491935, Tweet Number : 871492509695967232, User Location : ブラックサンダー, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/ybSaK069Wj
User ID : 83024007 , Lattitute : 34.85968534, Longitute : 136.81491935, Tweet Number : 871492421082918912, User Location : 愛知県常滑市, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/0SidvIfTlb
User ID : 83024007 , Lattitute : 34.85873825, Longitute : 136.81488152, Tweet Number : 871492356415135745, User Location : 愛知県常滑市, Tweet Status : I'm at TSUTAYA いまじん中部国際空港店 in 常滑市, 愛知県 https://t.co/0YzV62Gbk3
User ID : 83024007 , Lattitute : 34.8600223, Longitute : 136.81606376, Tweet Number : 871492157932265474, User Location : 愛知県常滑市, Tweet Status : I'm at 中部国際空港駅 in Tokoname, Aichi https://t.co/k7o2BgE2gG
User ID : 83024007 , Lattitute : 34.8600223, Longitute : 136.81606376, Tweet Number : 871492157932265474, User Location : 愛知県常滑市, Tweet Status : I'm at 中部国際空港駅 in Tokoname, Aichi https://t.co/k7o2BgE2gG
User ID : 2418785600 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871492109651640321, User Location : 名古屋方面に弱い傾向, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/3tXWLD8kGO
User ID : 2275487635 , Lattitute : 34.159193, Longitute : 132.235733, Tweet Number : 871489012707598339, User Location : Japan, Tweet Status : I'm at 岩国錦帯橋空港 1番搭乗口(Gate1) https://t.co/K01Jk4xgza
User ID : 618595378 , Lattitute : 35.17010155, Longitute : 136.88141361, Tweet Number : 871488750173466624, User Location : 尾張美濃の境界, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/PfKo5DQTHf
User ID : 41539575 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871487081670987778, User Location : Tokyo, Japan 東京、日本, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/4jrZj4MBex
User ID : 331751255 , Lattitute : 36.401695, Longitute : 136.41321, Tweet Number : 871485994352222210, User Location : 「月がきれい」製作委員会, Tweet Status : I'm at 小松空港 in 小松市, 石川県 https://t.co/mpyAuwpy0T
User ID : 136331676 , Lattitute : 37.39832254, Longitute : 140.38840907, Tweet Number : 871485572623323137, User Location : 福島県須賀川市, Tweet Status : I'm at 郡山駅 新幹線ホーム in 郡山市, 福島県 https://t.co/6IvTHoKwov
User ID : 41539575 , Lattitute : 35.77236971, Longitute : 140.38779616, Tweet Number : 871481823003643904, User Location : Tokyo, Japan 東京、日本, Tweet Status : I'm at 京成 空港第2ビル駅 - @keiseirailway in 成田市, 千葉県 https://t.co/VowdLI95nw
User ID : 41539575 , Lattitute : 35.77353396, Longitute : 140.38836211, Tweet Number : 871481754963652609, User Location : Tokyo, Japan 東京、日本, Tweet Status : I'm at 空港第2ビル駅 in 成田市, 千葉県 https://t.co/LMmIdpyiMq
User ID : 1495053272 , Lattitute : 33.82902918, Longitute : 132.70430499, Tweet Number : 871481331997454336, User Location : , Tweet Status : I'm at 松山空港 in 松山市, 愛媛県 https://t.co/PG22gjhMs4
User ID : 2749350601 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871480624107880448, User Location : Japan/Yokohama, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/HZgqw8eW91
User ID : 232624247 , Lattitute : 35.17069015, Longitute : 136.88130943, Tweet Number : 871479794390757376, User Location : , Tweet Status : I'm at 名代きしめん住よし 新幹線上りホーム店 in 名古屋市, 愛知県 https://t.co/32TJMXnkh9
User ID : 232624247 , Lattitute : 35.1692978, Longitute : 136.88162195, Tweet Number : 871479318173667328, User Location : , Tweet Status : I'm at JR名古屋駅 新幹線ホーム喫煙ルーム in 名古屋市, 愛知県, 愛知県 https://t.co/aNyCNQNVPX
User ID : 232624247 , Lattitute : 35.17010155, Longitute : 136.88141361, Tweet Number : 871479260724244480, User Location : , Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/up79TZOXxb
User ID : 232624247 , Lattitute : 35.17054587, Longitute : 136.88098758, Tweet Number : 871479084173451265, User Location : , Tweet Status : I'm at JR名古屋駅 新幹線待合室 in Nagoya-shi, 愛知県 https://t.co/Y1CX2tGWo0
User ID : 232624247 , Lattitute : 35.16982509, Longitute : 136.88129996, Tweet Number : 871478991848448001, User Location : , Tweet Status : I'm at Starbucks Coffee JR名古屋駅 新幹線南ラチ内店 - @starbucks_j in 名古屋市, 愛知県 https://t.co/Qnsfi8yscO
User ID : 119256780 , Lattitute : 36.93166239, Longitute : 140.02017148, Tweet Number : 871478836424314886, User Location : 栃木県 那須塩原市, Tweet Status : I'm at 那須塩原駅 新幹線ホーム - @jreast_official in 那須塩原市, 栃木県 https://t.co/59UssXhbGm
User ID : 111515277 , Lattitute : 34.85968534, Longitute : 136.81491935, Tweet Number : 871474646289436673, User Location : 愛知県, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/wk1YaQvl6k
User ID : 267716354 , Lattitute : 35.78060402, Longitute : 140.38604736, Tweet Number : 871468565676871682, User Location : , Tweet Status : I'm at 成田国際空港 第3ターミナル サテライト https://t.co/vDyGBjnVkF
User ID : 53863986 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871467354676396032, User Location : Shinagawa-ku, Tokyo, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 w/ @mrkhgk https://t.co/N9tEz42SQd
User ID : 175133438 , Lattitute : 22.31492997, Longitute : 113.93463846, Tweet Number : 871459355580878853, User Location : , Tweet Status : I'm at 香港国際空港 - @hkairport in Islands District, Hong Kong https://t.co/ITR2BdiRx0
User ID : 442712362 , Lattitute : 22.31492997, Longitute : 113.93463846, Tweet Number : 871459243257364480, User Location : HONG KONG, Tweet Status : I'm at 香港国際空港 - @hkairport in Islands District, Hong Kong https://t.co/4DlhziLLyQ
User ID : 152526504 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871457573924470786, User Location : 北海道札幌市, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/CUhsHyFSQH
User ID : 138649134 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871457097615106048, User Location : 東京都千代田区外神田1-7-6 B1, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/u772RWl6ki
User ID : 1297511946 , Lattitute : 22.31492997, Longitute : 113.93463846, Tweet Number : 871448120869228545, User Location : 香港, Tweet Status : I'm at 香港国際空港 - @hkairport in Islands District, Hong Kong https://t.co/oJlIwdRFWW
User ID : 243133199 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871447076923682816, User Location : 台灣，東京，桃園國際棒球場, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/TZ9tftXYIC
User ID : 253111991 , Lattitute : 21.33124568, Longitute : -157.9201476, Tweet Number : 871437755468963840, User Location : 新婚, Tweet Status : I'm at ダニエル・K・イノウエ国際空港 in Honolulu, HI https://t.co/7aXv2MwEY6
User ID : 190188239 , Lattitute : 33.94332434, Longitute : -118.40560198, Tweet Number : 871427645262712833, User Location : 日本 東京, Tweet Status : I'm at ロサンゼルス国際空港 - @flylaxairport in Los Angeles, CA https://t.co/1qoXCGajOH
User ID : 117412595 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871374722688327681, User Location : 日本のどこか, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/5m226wrfv2
User ID : 38126247 , Lattitute : 33.59014, Longitute : 130.420693, Tweet Number : 871368773412016130, User Location : 福岡都市圏南部 / Fukuoka, Japan, Tweet Status : I'm at 山陽・九州新幹線 博多駅 in Fukuoka, 福岡県 https://t.co/4UhBZgN7MB
User ID : 161634377 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871365099931525120, User Location : たまむら, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/uzMVPjVNHP
User ID : 1329176952 , Lattitute : 34.70001156, Longitute : 135.49440622, Tweet Number : 871362553645068288, User Location : 愛媛県今治市, Tweet Status : I'm at ハービスOSAKA 空港バス/高速バス バス停(UM2) (Herbis Osaka Bus Terminal) in 大阪市, 大阪府 https://t.co/EdstNb9IJq
User ID : 241877222 , Lattitute : 33.83950306, Longitute : 131.03134092, Tweet Number : 871362302171385856, User Location : 北九州, Tweet Status : I'm at 北九州空港 in 北九州市, 福岡県 https://t.co/nVAOph31pP
User ID : 204378727 , Lattitute : 34.39869422, Longitute : 132.4760372, Tweet Number : 871361307538313217, User Location : コピーじゃなくてこぴーです。, Tweet Status : I'm at 広島駅 新幹線口 in 広島市, 広島県 https://t.co/vfMefbQBy8
User ID : 137718890 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871357342079750149, User Location : 日本、首都圏、或いは幻想郷, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/wi1KGK64Tm
User ID : 215560056 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871344945071882240, User Location : , Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/TSF1QBlqvV
User ID : 754977001698537472 , Lattitute : 34.75995563, Longitute : 133.85299891, Tweet Number : 871344150842671106, User Location : 晴れの国, Tweet Status : I'm at 岡山空港 in 岡山市, 岡山県 https://t.co/agN29oXUT9
User ID : 116467035 , Lattitute : 35.17010155, Longitute : 136.88141361, Tweet Number : 871342125971107841, User Location : , Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/yZJNt0pvEf
User ID : 53897844 , Lattitute : 34.63677065, Longitute : 135.22864308, Tweet Number : 871340783814803456, User Location : 兵庫県神戸市, Tweet Status : I'm at 神戸空港 in Kobe, 兵庫県 w/ @totoro13ban https://t.co/3kBAaP94z9
User ID : 85211924 , Lattitute : 38.13813458, Longitute : 140.92993498, Tweet Number : 871340764651032576, User Location : sendai JP, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市, 宮城県 https://t.co/eJuOa8Ivhx
